DATAFLOW,FREQ,REF_AREA,DATA_TYPE,PURCHASE_PRODUCTS,SOLD_PRODUCTS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_PURCHASE_PRODUCTS,NOTE_SOLD_PRODUCTS,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,FRESHETABL,2023-02,137.6,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,FRESHETABL,2023-03,128.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,FRESHETABL,2023-04,110.6,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,FRESHETABL,2023-05,124.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,FRESHETABL,2023-06,173.7,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,FRESHETABL,2023-07,170.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,FRESHETABL,2023-08,165.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,FRESHETABL,2023-09,156.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,FRESHETABL,2023-10,141,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,FRESHETABL,2023-11,140.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,FRESHETABL,2023-12,142.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,FRUIT,2022-12,121.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,FRUIT,2023-01,137.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,FRUIT,2023-02,150.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,FRUIT,2023-03,122.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,FRUIT,2023-04,115.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,FRUIT,2023-05,150.8,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,FRUIT,2023-06,182.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,FRUIT,2023-07,168.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,FRUIT,2023-08,154.7,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,FRUIT,2023-09,149.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,FRUIT,2023-10,159.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,FRUIT,2023-11,153.5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,FRUIT,2023-12,143,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,INDUSLCRO,2022-12,138.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,INDUSLCRO,2023-01,142.6,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,INDUSLCRO,2023-02,143.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,INDUSLCRO,2023-03,139.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,INDUSLCRO,2023-04,136.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,INDUSLCRO,2023-05,129.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,INDUSLCRO,2023-06,129.5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,INDUSLCRO,2023-07,138.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,INDUSLCRO,2023-08,139.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,INDUSLCRO,2023-09,135.7,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,INDUSLCRO,2023-10,125,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,INDUSLCRO,2023-11,128.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,INDUSLCRO,2023-12,134.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,OLIVE,2022-12,132.5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,OLIVE,2023-01,123.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,OLIVE,2023-02,124.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,OLIVE,2023-03,124.8,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,OLIVE,2023-04,126.6,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,OLIVE,2023-05,130,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,OLIVE,2023-06,135.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,OLIVE,2023-07,141.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,OLIVE,2023-08,149.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,OLIVE,2023-09,161.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,OLIVE,2023-10,168.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,OLIVE,2023-11,169,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,OLIVE,2023-12,175.5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,PIGS,2022-12,143.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,PIGS,2023-01,139.8,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,PIGS,2023-02,147.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,PIGS,2023-03,156.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,PIGS,2023-04,159.6,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,PIGS,2023-05,154.5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,PIGS,2023-06,151.8,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,PIGS,2023-07,158.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,PIGS,2023-08,163.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,PIGS,2023-09,163.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,PIGS,2023-10,164.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,PIGS,2023-11,163.5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,PIGS,2023-12,158.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,PLANTDFLO,2022-12,121.5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,PLANTDFLO,2023-01,138.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,PLANTDFLO,2023-02,152.6,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,PLANTDFLO,2023-03,141.7,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,PLANTDFLO,2023-04,137.6,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,PLANTDFLO,2023-05,142.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,PLANTDFLO,2023-06,143.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,PLANTDFLO,2023-07,137.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,PLANTDFLO,2023-08,128.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,PLANTDFLO,2023-09,129.7,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,PLANTDFLO,2023-10,132.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,PLANTDFLO,2023-11,135.7,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,PLANTDFLO,2023-12,128.3,,,,,,,,,,
