DATAFLOW,FREQ,REF_AREA,DATA_TYPE,PURCHASE_PRODUCTS,SOLD_PRODUCTS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_PURCHASE_PRODUCTS,NOTE_SOLD_PRODUCTS,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,GOODSSERV,ALL,2022,143.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,GOODSSERV,ALL,2023,139.5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,HERBIS,ALL,2015,100,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,HERBIS,ALL,2016,101.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,HERBIS,ALL,2017,101.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,HERBIS,ALL,2018,105.8,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,HERBIS,ALL,2019,109.8,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,HERBIS,ALL,2020,109.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,HERBIS,ALL,2021,111,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,HERBIS,ALL,2022,125.5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,HERBIS,ALL,2023,131.6,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,INPUTAL,ALL,2015,100,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,INPUTAL,ALL,2016,99.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,INPUTAL,ALL,2017,101,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,INPUTAL,ALL,2018,104.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,INPUTAL,ALL,2019,105.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,INPUTAL,ALL,2020,106.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,INPUTAL,ALL,2021,114,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,INPUTAL,ALL,2022,136.5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,INPUTAL,ALL,2023,135.8,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,INSECDES,ALL,2015,100,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,INSECDES,ALL,2016,105.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,INSECDES,ALL,2017,108.2,,,,,,,,,,
